activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,cargo_type,cargo_aircraft_type,cargo_weight_lbs,cargo_metric_tons
200907,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Passenger,7139,3.2382504
200907,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,657763,298.36129680000005
200907,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,16689,7.5701304
200907,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1248203,566.1848808
200907,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,18432,8.3607552
200907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,1158226,525.3713136
200907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,632461,286.88430960000005
200907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,179403,81.3772008
200907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,2404965,1090.892124
200907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,603737,273.8551032
200907,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,95912,43.50568320000001
200907,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,827463,375.3372168
200907,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,391791,177.7163976
200907,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,3647,1.6542792000000002
200907,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,85385,38.730636
200907,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2720611,1234.06915
200907,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,474791,215.3651976
200907,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,7061,3.2028696
200907,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,530610,240.684696
200907,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,396974,180.0674064
200907,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,45920,20.829311999999998
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,288484,130.85634240000002
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,10302,4.672987200000001
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1563985,709.423596
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,2,0.0009072
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Combi,158,0.0716688
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Freighter,72,0.0326592
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,16919,7.674458400000001
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,300632,136.36667519999997
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,253055,114.785748
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,2074258,940.8834287999999
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,943,0.42774480000000004
200907,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Passenger,5067,2.2983912
200907,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,245339,111.28577040000002
200907,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Mail,Passenger,3821,1.7332056
200907,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,434586,197.1282096
200907,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Mail,Passenger,190043,86.20350479999999
200907,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,6569434,2979.895262
200907,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,4035452,1830.481027
200907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,70536,31.995129600000002
200907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,3146,1.4270256000000001
200907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,79505,36.063468
200907,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,4772,2.1645792
200907,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,32891,14.9193576
200907,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,291092,132.0393312
200907,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,17340,7.865424000000001
200907,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,21187,9.6104232
200907,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,712950,323.39412000000004
200907,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,178171,80.81836559999999
200907,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,1309272,593.8857792
200907,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,115065,52.193484000000005
200907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Mail,Passenger,1417,0.6427512
200907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Cargo,Passenger,2928,1.3281408000000001
200907,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Mail,Passenger,36662,16.6298832
200907,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,154866,70.2472176
200907,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,23638,10.7221968
200907,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,168034,76.22022240000001
200907,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,38276,17.3619936
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1184214,537.1594704
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,312460,141.731856
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,23498,10.6586928
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Passenger,731,0.3315816
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,9363,4.2470568
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,2992028,1357.1839009999999
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,205815,93.35768399999999
200907,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,5594,2.5374383999999996
200907,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,685167,310.7917512
200907,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,19490,8.840664
200907,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,955784,433.54362239999995
200907,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,11832,5.366995200000001
200907,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,280,0.12700799999999998
200907,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,8185,3.7127160000000003
200907,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,864,0.39191040000000005
200907,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,9874,4.478846400000001
200907,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,868259,393.84228239999993
200907,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,279,0.12655439999999998
200907,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,2493905,1131.235308
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Cargo,Passenger,61217,27.7680312
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Deplaned,Mail,Passenger,7039,3.1928904
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Cargo,Passenger,333286,151.1785296
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,Domestic,US,Enplaned,Mail,Passenger,11563,5.2449768
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Cargo,Passenger,893827,405.4399272
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Deplaned,Mail,Passenger,165663,75.1447368
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Cargo,Passenger,446955,202.738788
200907,Northwest Airlines (became Delta),NW,Northwest Airlines (became Delta),NW,International,Asia,Enplaned,Mail,Passenger,150000,68.04
200907,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,341075,154.71161999999998
200907,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,11398,5.1701328
200907,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,37838,17.1633168
200907,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,9385,4.257036
200907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,235163,106.6699368
200907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Express,Passenger,18,0.0081648
200907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,9973,4.5237528
200907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,277750,125.9874
200907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,18369,8.3321784
200907,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,104105,47.222028
200907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,932100,422.80055999999996
200907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,12338,5.5965168
200907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,26215,11.891124000000001
200907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,580475,263.30346000000003
200907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,6078,2.7569807999999996
200907,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,2091,0.9484776
200907,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,177041,80.30579759999999
200907,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,195982,88.8974352
200907,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,1989,0.9022104
200907,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,464,0.21047039999999997
200907,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,16013,7.2634967999999995
200907,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,1810,0.821016
200907,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,2422,1.0986192
200907,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,58378,26.4802608
200907,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,220555,100.043748
200907,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,200344,90.87603840000001
200907,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,263088,119.3367168
200907,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,155488,70.5293568
200907,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,144652,65.6141472
200907,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,163882,74.3368752
200907,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,698107,316.6613352
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,66746,30.275985600000002
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1444371,655.1666856
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,662956,300.7168416
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,92667,42.033751200000005
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2296076,1041.500074
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,1518457,688.7720952000001
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,4680725,2123.17686
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,300518,136.3149648
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,2123768,963.3411648
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,435394,197.4947184
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,447755,203.101668
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,28160,12.773375999999999
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,21682,9.8349552
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,95496,43.3169856
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,407,0.1846152
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,5875,2.6649
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,3127,1.4184072
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,44624,20.241446399999997
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,886119,401.9435784
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,210153,95.3254008
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,835791,379.11479760000003
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,399214,181.0834704
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,1003,0.4549608
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,85696,38.871705600000006
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,5009,2.2720824
200907,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,23325,10.580219999999999
200907,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,327599,148.5989064
200907,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,466048,211.3993728
200908,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,1777397,806.2272792
200908,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,1729747,784.6132392000001
200908,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,60649,27.5103864
200908,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,159968,72.5614848
200908,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,20684,9.382262400000002
200908,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,4960,2.2498560000000003
200908,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,4885,2.215836
200908,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,45939,20.837930399999998
200908,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,4191,1.9010376
200908,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,41693,18.9119448
200908,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,787826,357.3578736
200908,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,2868,1.3009248
200908,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,164304,74.52829440000001
200908,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,10730,4.867128
200908,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,404024,183.2652864
200908,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,2637,1.1961431999999999
200908,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,12877,5.8410072
200908,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,403357,182.9627352
